Año,Mes,Mes_Num,Semana,Día,Fecha,Cliente,Localidad,Lat,Lon,Horas_Trabajo_Cliente,Cluster,Tiempo_Desplazamiento_Dia_min,Detalle_Desplazamientos_min,Horas_Trabajo_Total_Dia,Jornada_Total_Horas,Secuencia_Ruta_Dia
2025,February,2,7,Lunes,10/02/2025,50,Fuenmayor,42.46763096774849,-2.555735355173662,2.0,2,87.2,"Empresa (Ollauri, La Rioja) -> Fuenmayor: 23.3 min | Fuenmayor -> Sotes: 14.0 min | Sotes -> Logroño: 17.2 min | Logroño -> Empresa (Ollauri, La Rioja): 32.7 min",5.75,7.203333333333333,"Empresa (Ollauri, La Rioja) ➔ Fuenmayor ➔ Sotes ➔ Logroño ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Lunes,10/02/2025,21,Sotes,42.39728023698068,-2.6042157809448154,1.5,2,87.2,"Empresa (Ollauri, La Rioja) -> Fuenmayor: 23.3 min | Fuenmayor -> Sotes: 14.0 min | Sotes -> Logroño: 17.2 min | Logroño -> Empresa (Ollauri, La Rioja): 32.7 min",5.75,7.203333333333333,"Empresa (Ollauri, La Rioja) ➔ Fuenmayor ➔ Sotes ➔ Logroño ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Martes,11/02/2025,23,Logroño,42.475448286225976,-2.4468037913154816,1.5,2,156.5,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> Logroño: 23.9 min | Logroño -> Vitoria: 62.3 min | Vitoria -> Empresa (Ollauri, La Rioja): 39.0 min",5.25,7.858333333333333,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ Logroño ➔ Vitoria ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Martes,11/02/2025,29,Laguardia,42.54642310684659,-2.5766050847639863,0.75,2,156.5,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> Logroño: 23.9 min | Logroño -> Vitoria: 62.3 min | Vitoria -> Empresa (Ollauri, La Rioja): 39.0 min",5.25,7.858333333333333,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ Logroño ➔ Vitoria ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Martes,11/02/2025,32,Vitoria,42.83850032905385,-2.7097929385014563,3.0,3,156.5,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> Logroño: 23.9 min | Logroño -> Vitoria: 62.3 min | Vitoria -> Empresa (Ollauri, La Rioja): 39.0 min",5.25,7.858333333333333,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ Logroño ➔ Vitoria ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Miércoles,12/02/2025,11,Alsasua,42.892317105968665,-2.160411690717142,2.0,3,149.4,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Araia: 35.2 min | Araia -> Alsasua: 15.4 min | Alsasua -> Empresa (Ollauri, La Rioja): 59.8 min",5.0,7.49,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Araia ➔ Alsasua ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Miércoles,12/02/2025,48,Araia,42.88686325403397,-2.313917076959883,2.0,3,149.4,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Araia: 35.2 min | Araia -> Alsasua: 15.4 min | Alsasua -> Empresa (Ollauri, La Rioja): 59.8 min",5.0,7.49,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Araia ➔ Alsasua ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Miércoles,12/02/2025,40,Vitoria,42.84559898403419,-2.640015287006884,1.0,3,149.4,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Araia: 35.2 min | Araia -> Alsasua: 15.4 min | Alsasua -> Empresa (Ollauri, La Rioja): 59.8 min",5.0,7.49,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Araia ➔ Alsasua ➔ Empresa (Ollauri, La Rioja)"
2025,February,2,7,Jueves,13/02/2025,4,Durana,42.88702626937825,-2.639513912965261,0.5,3,79.9,"Empresa (Ollauri, La Rioja) -> Durana: 39.0 min | Durana -> Empresa (Ollauri, La Rioja): 40.9 min",0.5,1.8316666666666668,"Empresa (Ollauri, La Rioja) ➔ Durana ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Lunes,03/03/2025,39,Haro,42.57902249595814,-2.8458665254033586,3.0,0,61.9,"Empresa (Ollauri, La Rioja) -> Briones: 5.9 min | Briones -> Haro: 9.6 min | Haro -> Sto. Domingo: 23.3 min | Sto. Domingo -> Empresa (Ollauri, La Rioja): 23.1 min",6.5,7.531666666666666,"Empresa (Ollauri, La Rioja) ➔ Briones ➔ Haro ➔ Sto. Domingo ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Lunes,03/03/2025,36,Briones,42.54363626665786,-2.780999982678883,2.0,0,61.9,"Empresa (Ollauri, La Rioja) -> Briones: 5.9 min | Briones -> Haro: 9.6 min | Haro -> Sto. Domingo: 23.3 min | Sto. Domingo -> Empresa (Ollauri, La Rioja): 23.1 min",6.5,7.531666666666666,"Empresa (Ollauri, La Rioja) ➔ Briones ➔ Haro ➔ Sto. Domingo ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Lunes,03/03/2025,3,Sto. Domingo,42.43311981728221,-2.950749636445161,1.5,0,61.9,"Empresa (Ollauri, La Rioja) -> Briones: 5.9 min | Briones -> Haro: 9.6 min | Haro -> Sto. Domingo: 23.3 min | Sto. Domingo -> Empresa (Ollauri, La Rioja): 23.1 min",6.5,7.531666666666666,"Empresa (Ollauri, La Rioja) ➔ Briones ➔ Haro ➔ Sto. Domingo ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Martes,04/03/2025,17,Haro,42.57493609276223,-2.859989894465662,1.0,0,123.7,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Miranda: 31.4 min | Miranda -> Miranda: 0.0 min | Miranda -> Empresa (Ollauri, La Rioja): 30.3 min",5.5,7.5616666666666665,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Miranda ➔ Miranda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Martes,04/03/2025,18,Nanclares,42.815165330083616,-2.8168162684239704,1.0,0,123.7,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Miranda: 31.4 min | Miranda -> Miranda: 0.0 min | Miranda -> Empresa (Ollauri, La Rioja): 30.3 min",5.5,7.5616666666666665,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Miranda ➔ Miranda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Martes,04/03/2025,19,Salinas,42.80254330447877,-2.9882562588873665,1.0,0,123.7,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Miranda: 31.4 min | Miranda -> Miranda: 0.0 min | Miranda -> Empresa (Ollauri, La Rioja): 30.3 min",5.5,7.5616666666666665,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Miranda ➔ Miranda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Martes,04/03/2025,20,Miranda,42.67981995425053,-2.963886889611098,1.0,0,123.7,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Miranda: 31.4 min | Miranda -> Miranda: 0.0 min | Miranda -> Empresa (Ollauri, La Rioja): 30.3 min",5.5,7.5616666666666665,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Miranda ➔ Miranda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Martes,04/03/2025,41,Miranda,42.69398677237486,-2.943052771196253,1.0,0,123.7,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Miranda: 31.4 min | Miranda -> Miranda: 0.0 min | Miranda -> Empresa (Ollauri, La Rioja): 30.3 min",5.5,7.5616666666666665,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Miranda ➔ Miranda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Martes,04/03/2025,1,Haro,42.5681060494229,-2.858152511919005,0.5,0,123.7,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Miranda: 31.4 min | Miranda -> Miranda: 0.0 min | Miranda -> Empresa (Ollauri, La Rioja): 30.3 min",5.5,7.5616666666666665,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Miranda ➔ Miranda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Miércoles,05/03/2025,5,Haro,42.56905422294487,-2.858238342601868,0.5,0,142.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Logroño: 36.7 min | Logroño -> Los Arcos: 22.2 min | Los Arcos -> Sesma: 16.5 min | Sesma -> Empresa (Ollauri, La Rioja): 59.5 min",5.5,7.880000000000001,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Logroño ➔ Los Arcos ➔ Sesma ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Miércoles,05/03/2025,44,Sesma,42.47596610323336,-2.084939920137933,2.0,1,142.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Logroño: 36.7 min | Logroño -> Los Arcos: 22.2 min | Los Arcos -> Sesma: 16.5 min | Sesma -> Empresa (Ollauri, La Rioja): 59.5 min",5.5,7.880000000000001,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Logroño ➔ Los Arcos ➔ Sesma ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Miércoles,05/03/2025,46,Los Arcos,42.573982646482136,-2.1932569768030103,2.0,1,142.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Logroño: 36.7 min | Logroño -> Los Arcos: 22.2 min | Los Arcos -> Sesma: 16.5 min | Sesma -> Empresa (Ollauri, La Rioja): 59.5 min",5.5,7.880000000000001,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Logroño ➔ Los Arcos ➔ Sesma ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Miércoles,05/03/2025,9,Logroño,42.45013177767869,-2.4478865559684446,1.0,2,142.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Logroño: 36.7 min | Logroño -> Los Arcos: 22.2 min | Los Arcos -> Sesma: 16.5 min | Sesma -> Empresa (Ollauri, La Rioja): 59.5 min",5.5,7.880000000000001,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Logroño ➔ Los Arcos ➔ Sesma ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Jueves,06/03/2025,24,Pradejón,42.33162748891024,-2.065080895522403,1.5,1,202.2,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> Agoncillo: 37.9 min | Agoncillo -> Pradejón: 23.5 min | Pradejón -> Lerín: 34.0 min | Lerín -> Empresa (Ollauri, La Rioja): 75.5 min",4.25,7.619999999999999,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ Agoncillo ➔ Pradejón ➔ Lerín ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Jueves,06/03/2025,31,Agoncillo,42.44963382972144,-2.29434887357344,1.0,1,202.2,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> Agoncillo: 37.9 min | Agoncillo -> Pradejón: 23.5 min | Pradejón -> Lerín: 34.0 min | Lerín -> Empresa (Ollauri, La Rioja): 75.5 min",4.25,7.619999999999999,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ Agoncillo ➔ Pradejón ➔ Lerín ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Jueves,06/03/2025,45,Lerín,42.483451147662834,-1.9662847839221445,1.0,1,202.2,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> Agoncillo: 37.9 min | Agoncillo -> Pradejón: 23.5 min | Pradejón -> Lerín: 34.0 min | Lerín -> Empresa (Ollauri, La Rioja): 75.5 min",4.25,7.619999999999999,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ Agoncillo ➔ Pradejón ➔ Lerín ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Jueves,06/03/2025,29,Laguardia,42.54642310684659,-2.5766050847639863,0.75,2,202.2,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> Agoncillo: 37.9 min | Agoncillo -> Pradejón: 23.5 min | Pradejón -> Lerín: 34.0 min | Lerín -> Empresa (Ollauri, La Rioja): 75.5 min",4.25,7.619999999999999,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ Agoncillo ➔ Pradejón ➔ Lerín ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Viernes,07/03/2025,35,Laguardia,42.55939829735747,-2.6040212194601047,3.0,2,148.5,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> El Rasillo: 55.6 min | El Rasillo -> Empresa (Ollauri, La Rioja): 61.6 min",5.25,7.725,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ El Rasillo ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,10,Viernes,07/03/2025,25,El Rasillo,42.19476099225876,-2.7015883235318703,2.25,2,148.5,"Empresa (Ollauri, La Rioja) -> Laguardia: 31.3 min | Laguardia -> El Rasillo: 55.6 min | El Rasillo -> Empresa (Ollauri, La Rioja): 61.6 min",5.25,7.725,"Empresa (Ollauri, La Rioja) ➔ Laguardia ➔ El Rasillo ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Lunes,10/03/2025,26,Nieva,42.21901538839893,-2.6669882496729835,2.25,2,123.4,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Nieva: 47.2 min | Nieva -> Empresa (Ollauri, La Rioja): 57.5 min",4.5,6.556666666666667,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Nieva ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Lunes,10/03/2025,28,Cenicero,42.48705296252269,-2.632611302334742,2.25,2,123.4,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Nieva: 47.2 min | Nieva -> Empresa (Ollauri, La Rioja): 57.5 min",4.5,6.556666666666667,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Nieva ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Martes,11/03/2025,30,Logroño,42.46545739135944,-2.4161055824786333,2.25,2,90.69999999999999,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Logroño: 19.9 min | Logroño -> Najera: 26.3 min | Najera -> Empresa (Ollauri, La Rioja): 25.8 min",6.25,7.761666666666667,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Logroño ➔ Najera ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Martes,11/03/2025,34,Cenicero,42.48041291685753,-2.6496428761331576,2.0,2,90.69999999999999,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Logroño: 19.9 min | Logroño -> Najera: 26.3 min | Najera -> Empresa (Ollauri, La Rioja): 25.8 min",6.25,7.761666666666667,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Logroño ➔ Najera ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Martes,11/03/2025,37,Najera,42.41516740455801,-2.739775456567488,2.0,2,90.69999999999999,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Logroño: 19.9 min | Logroño -> Najera: 26.3 min | Najera -> Empresa (Ollauri, La Rioja): 25.8 min",6.25,7.761666666666667,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Logroño ➔ Najera ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Miércoles,12/03/2025,49,Cenicero,42.48326712304896,-2.6388964803139454,2.0,2,74.4,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Fuenmayor: 9.7 min | Fuenmayor -> Sotes: 14.0 min | Sotes -> Empresa (Ollauri, La Rioja): 32.0 min",5.5,6.74,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Fuenmayor ➔ Sotes ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Miércoles,12/03/2025,50,Fuenmayor,42.46763096774849,-2.555735355173662,2.0,2,74.4,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Fuenmayor: 9.7 min | Fuenmayor -> Sotes: 14.0 min | Sotes -> Empresa (Ollauri, La Rioja): 32.0 min",5.5,6.74,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Fuenmayor ➔ Sotes ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Miércoles,12/03/2025,21,Sotes,42.39728023698068,-2.6042157809448154,1.5,2,74.4,"Empresa (Ollauri, La Rioja) -> Cenicero: 18.7 min | Cenicero -> Fuenmayor: 9.7 min | Fuenmayor -> Sotes: 14.0 min | Sotes -> Empresa (Ollauri, La Rioja): 32.0 min",5.5,6.74,"Empresa (Ollauri, La Rioja) ➔ Cenicero ➔ Fuenmayor ➔ Sotes ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Jueves,13/03/2025,22,Nalda,42.33454755287178,-2.4836896934940373,1.5,2,168.2,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Durana: 14.5 min | Durana -> Nalda: 74.5 min | Nalda -> Empresa (Ollauri, La Rioja): 40.2 min",5.0,7.803333333333333,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Durana ➔ Nalda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Jueves,13/03/2025,32,Vitoria,42.83850032905385,-2.7097929385014563,3.0,3,168.2,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Durana: 14.5 min | Durana -> Nalda: 74.5 min | Nalda -> Empresa (Ollauri, La Rioja): 40.2 min",5.0,7.803333333333333,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Durana ➔ Nalda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Jueves,13/03/2025,4,Durana,42.88702626937825,-2.639513912965261,0.5,3,168.2,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Durana: 14.5 min | Durana -> Nalda: 74.5 min | Nalda -> Empresa (Ollauri, La Rioja): 40.2 min",5.0,7.803333333333333,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Durana ➔ Nalda ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Viernes,14/03/2025,11,Alsasua,42.892317105968665,-2.160411690717142,2.0,3,149.4,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Vitoria: 0.0 min | Vitoria -> Araia: 35.2 min | Araia -> Alsasua: 15.4 min | Alsasua -> Empresa (Ollauri, La Rioja): 59.8 min",5.5,7.99,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Vitoria ➔ Araia ➔ Alsasua ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Viernes,14/03/2025,48,Araia,42.88686325403397,-2.313917076959883,2.0,3,149.4,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Vitoria: 0.0 min | Vitoria -> Araia: 35.2 min | Araia -> Alsasua: 15.4 min | Alsasua -> Empresa (Ollauri, La Rioja): 59.8 min",5.5,7.99,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Vitoria ➔ Araia ➔ Alsasua ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Viernes,14/03/2025,40,Vitoria,42.84559898403419,-2.640015287006884,1.0,3,149.4,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Vitoria: 0.0 min | Vitoria -> Araia: 35.2 min | Araia -> Alsasua: 15.4 min | Alsasua -> Empresa (Ollauri, La Rioja): 59.8 min",5.5,7.99,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Vitoria ➔ Araia ➔ Alsasua ➔ Empresa (Ollauri, La Rioja)"
2025,March,3,11,Viernes,14/03/2025,6,Vitoria,42.83740036472884,-2.67009458503728,0.5,3,149.4,"Empresa (Ollauri, La Rioja) -> Vitoria: 39.0 min | Vitoria -> Vitoria: 0.0 min | Vitoria -> Araia: 35.2 min | Araia -> Alsasua: 15.4 min | Alsasua -> Empresa (Ollauri, La Rioja): 59.8 min",5.5,7.99,"Empresa (Ollauri, La Rioja) ➔ Vitoria ➔ Vitoria ➔ Araia ➔ Alsasua ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Martes,01/04/2025,3,Sto. Domingo,42.43311981728221,-2.950749636445161,6.5,0,54.300000000000004,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Sto. Domingo: 23.3 min | Sto. Domingo -> Empresa (Ollauri, La Rioja): 23.1 min",7.0,7.905,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Sto. Domingo ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Martes,01/04/2025,1,Haro,42.5681060494229,-2.858152511919005,0.5,0,54.300000000000004,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Sto. Domingo: 23.3 min | Sto. Domingo -> Empresa (Ollauri, La Rioja): 23.1 min",7.0,7.905,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Sto. Domingo ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Miércoles,02/04/2025,39,Haro,42.57902249595814,-2.8458665254033586,3.0,0,105.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Empresa (Ollauri, La Rioja): 43.8 min",6.0,7.763333333333334,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Miércoles,02/04/2025,17,Haro,42.57493609276223,-2.859989894465662,1.0,0,105.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Empresa (Ollauri, La Rioja): 43.8 min",6.0,7.763333333333334,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Miércoles,02/04/2025,18,Nanclares,42.815165330083616,-2.8168162684239704,1.0,0,105.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Empresa (Ollauri, La Rioja): 43.8 min",6.0,7.763333333333334,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Miércoles,02/04/2025,19,Salinas,42.80254330447877,-2.9882562588873665,1.0,0,105.8,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> Haro: 0.0 min | Haro -> Nanclares: 31.5 min | Nanclares -> Salinas: 22.6 min | Salinas -> Empresa (Ollauri, La Rioja): 43.8 min",6.0,7.763333333333334,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ Haro ➔ Nanclares ➔ Salinas ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Jueves,03/04/2025,41,Miranda,42.69398677237486,-2.943052771196253,1.0,0,163.6,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> San Vicente: 15.8 min | San Vicente -> Miranda: 38.9 min | Miranda -> Agoncillo: 60.5 min | Agoncillo -> Empresa (Ollauri, La Rioja): 40.5 min",5.0,7.726666666666667,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ San Vicente ➔ Miranda ➔ Agoncillo ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Jueves,03/04/2025,5,Haro,42.56905422294487,-2.858238342601868,0.5,0,163.6,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> San Vicente: 15.8 min | San Vicente -> Miranda: 38.9 min | Miranda -> Agoncillo: 60.5 min | Agoncillo -> Empresa (Ollauri, La Rioja): 40.5 min",5.0,7.726666666666667,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ San Vicente ➔ Miranda ➔ Agoncillo ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Jueves,03/04/2025,10,San Vicente,42.55723123763941,-2.756225378311136,0.5,0,163.6,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> San Vicente: 15.8 min | San Vicente -> Miranda: 38.9 min | Miranda -> Agoncillo: 60.5 min | Agoncillo -> Empresa (Ollauri, La Rioja): 40.5 min",5.0,7.726666666666667,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ San Vicente ➔ Miranda ➔ Agoncillo ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Jueves,03/04/2025,31,Agoncillo,42.44963382972144,-2.29434887357344,3.0,1,163.6,"Empresa (Ollauri, La Rioja) -> Haro: 7.9 min | Haro -> San Vicente: 15.8 min | San Vicente -> Miranda: 38.9 min | Miranda -> Agoncillo: 60.5 min | Agoncillo -> Empresa (Ollauri, La Rioja): 40.5 min",5.0,7.726666666666667,"Empresa (Ollauri, La Rioja) ➔ Haro ➔ San Vicente ➔ Miranda ➔ Agoncillo ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Viernes,04/04/2025,44,Sesma,42.47596610323336,-2.084939920137933,2.0,1,162.6,"Empresa (Ollauri, La Rioja) -> Los Arcos: 52.5 min | Los Arcos -> Sesma: 16.5 min | Sesma -> Lerín: 18.1 min | Lerín -> Empresa (Ollauri, La Rioja): 75.5 min",5.0,7.71,"Empresa (Ollauri, La Rioja) ➔ Los Arcos ➔ Sesma ➔ Lerín ➔ Empresa (Ollauri, La Rioja)"
2025,April,4,14,Viernes,04/04/2025,46,Los Arcos,42.573982646482136,-2.1932569768030103,2.0,1,162.6,"Empresa (Ollauri, La Rioja) -> Los Arcos: 52.5 min | Los Arcos -> Sesma: 16.5 min | Sesma -> Lerín: 18.1 min | Lerín -> Empresa (Ollauri, La Rioja): 75.5 min",5.0,7.71,"Empresa (Ollauri, La Rioja) ➔ Los Arcos ➔ Sesma ➔ Lerín ➔ Empresa (Ollauri, La Rioja)"
